match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,type_of_combined_shot,match_id,team_id,remaining_min.1,power_of_shot.1,knockout_match.1,remaining_sec.1,distance_of_shot.1
39.0,156.0,81.0,6.0,1.0,0.0,,48.0,,1.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2007-02-13,MANU vs. NYK,10684.0,"42.982923, -71.446094",shot - 1,,20600774,1610612747,6.0,1.0,0.0,48.0,37.0
60.0,0.0,0.0,4.0,1.0,0.0,2006-07,36.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-13,MANU vs. NYK,10685.0,"42.982923, -71.446094",shot - 39,,20600774,1610612747,4.0,80.36,43.608000000000004,36.0,20.0
,-159.0,227.0,0.0,2.0,0.0,2006-07,44.0,47.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. NYK,10687.0,"42.982923, -71.446094",,shot - 3,20600774,1610612747,19.2,2.0,0.0,44.0,45.4
230.0,-172.0,204.0,0.0,2.0,0.0,2006-07,31.0,46.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2007-02-13,MANU vs. NYK,10688.0,"42.982923, -71.446094",shot - 33,,20600774,1610612747,0.0,2.0,,31.0,46.0
240.0,77.0,250.0,0.0,2.0,0.0,2006-07,1.0,46.0,1.0,Center(C),Penalty Spot,24+ ft.,Manchester United,2007-02-13,MANU vs. NYK,10689.0,"42.982923, -71.446094",,shot - 3,20600774,1610612747,0.0,2.0,0.0,1.0,46.0
245.0,138.0,97.0,11.0,3.0,0.0,2006-07,46.0,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2007-02-13,MANU vs. NYK,10690.0,"42.982923, -71.446094",,shot - 3,20600774,1610612747,11.0,53.36,0.0,46.0,36.0
258.0,-75.0,122.0,9.0,3.0,0.0,,37.0,34.0,0.0,Left Side(L),Goal Line,8-16 ft.,Manchester United,2007-02-13,MANU vs. NYK,10692.0,"42.982923, -71.446094",,shot - 3,20600774,1610612747,9.0,115.36,0.0,37.0,34.0
264.0,-140.0,133.0,9.0,3.0,0.0,,9.0,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2007-02-13,MANU vs. NYK,10693.0,,shot - 15,,20600774,1610612747,9.0,3.0,0.0,9.0,39.0
294.0,-145.0,94.0,5.0,3.0,0.0,2006-07,56.0,37.0,1.0,Left Side(L),Mid Range,,Manchester United,2007-02-13,MANU vs. NYK,10694.0,"42.982923, -71.446094",shot - 15,,20600774,1610612747,5.0,3.0,0.0,42.2,37.0
320.0,158.0,30.0,3.0,3.0,0.0,,26.0,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2007-02-13,MANU vs. NYK,10695.0,"42.982923, -71.446094",shot - 44,,20600774,1610612747,,3.0,0.0,,36.0
462.0,,2.0,3.0,4.0,0.0,2006-07,53.0,37.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2007-02-13,MANU vs. NYK,10697.0,"42.982923, -71.446094",,shot - 3,20600774,1610612747,61.64,,0.0,53.0,37.0
475.0,-77.0,145.0,2.0,4.0,0.0,2006-07,52.0,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2007-02-13,MANU vs. NYK,10698.0,"42.982923, -71.446094",,shot - 3,20600774,1610612747,2.0,4.0,78.608,52.0,36.0
491.0,0.0,0.0,1.0,4.0,0.0,2006-07,34.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-13,MANU vs. NYK,10699.0,"42.982923, -71.446094",shot - 4,,20600774,1610612747,,4.0,0.0,34.0,20.0
,-52.0,97.0,0.0,,0.0,,29.0,31.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2007-02-13,MANU vs. NYK,10700.0,"42.982923, -71.446094",,shot - 3,20600774,1610612747,0.0,4.0,0.0,29.0,31.0
6.0,143.0,114.0,11.0,1.0,0.0,2006-07,4.0,38.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,,MANU vs. CLE,10701.0,"42.982923, -71.446094",shot - 44,,20600789,1610612747,11.0,1.0,0.0,70.7856,38.0
23.0,-158.0,-5.0,9.0,1.0,0.0,2006-07,12.0,35.0,0.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2007-02-15,MANU vs. CLE,10702.0,,,shot - 3,20600789,1610612747,9.0,1.0,0.0,53.7856,35.0
43.0,133.0,3.0,7.0,1.0,0.0,2006-07,15.0,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2007-02-15,MANU vs. CLE,10703.0,"42.982923, -71.446094",,shot - 3,20600789,1610612747,7.0,1.0,,15.0,33.0
83.0,0.0,0.0,3.0,1.0,0.0,,21.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-15,,10705.0,"42.982923, -71.446094",shot - 12,,20600789,1610612747,3.0,1.0,71.608,21.0,20.0
100.0,-195.0,158.0,2.0,,0.0,2006-07,0.0,45.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2007-02-15,MANU vs. CLE,10706.0,"42.982923, -71.446094",,shot - 3,20600789,1610612747,2.0,30.36,0.0,0.0,45.0
251.0,0.0,0.0,1.0,2.0,0.0,2006-07,13.0,20.0,0.0,Center(C),,Less Than 8 ft.,Manchester United,2007-02-15,MANU vs. CLE,10708.0,"42.982923, -71.446094",,shot - 4,20600789,1610612747,1.0,2.0,0.0,13.0,
302.0,189.0,164.0,8.0,3.0,0.0,2006-07,22.0,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2007-02-15,MANU vs. CLE,10711.0,"42.982923, -71.446094",,shot - 3,20600789,1610612747,8.0,3.0,104.8,22.0,45.0
318.0,0.0,127.0,6.0,3.0,0.0,2006-07,35.0,32.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2007-02-15,MANU vs. CLE,10712.0,"42.982923, -71.446094",shot - 15,,20600789,1610612747,6.0,,88.8,35.0,32.0
339.0,149.0,-3.0,5.0,3.0,0.0,2006-07,24.0,34.0,0.0,Right Side(R),Mid Range,,Manchester United,2007-02-15,MANU vs. CLE,10713.0,,shot - 38,,20600789,1610612747,5.0,3.0,0.0,127.7856,34.0
369.0,0.0,0.0,3.0,3.0,0.0,2006-07,1.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-15,MANU vs. CLE,10714.0,"42.982923, -71.446094",,shot - 4,20600789,1610612747,3.0,3.0,,78.7856,10.4
407.0,0.0,0.0,0.0,3.0,0.0,2006-07,10.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-15,MANU vs. CLE,10715.0,"42.982923, -71.446094",,shot - 4,20600789,1610612747,0.0,96.36,0.0,10.0,20.0
465.0,-187.0,-5.0,7.0,4.0,0.0,,,38.0,1.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-02-15,MANU vs. CLE,10717.0,"42.982923, -71.446094",,shot - 3,20600789,1610612747,7.0,51.6,0.0,40.0,33.728
477.0,-232.0,-5.0,6.0,4.0,0.0,2006-07,24.0,43.0,0.0,,Left Corner,24+ ft.,Manchester United,2007-02-15,MANU vs. CLE,10718.0,"42.982923, -71.446094",shot - 42,,20600789,1610612747,62.64,4.0,0.0,24.0,43.0
496.0,-67.0,155.0,4.0,4.0,0.0,2006-07,54.0,36.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2007-02-15,MANU vs. CLE,10719.0,"42.982923, -71.446094",shot - 34,,20600789,1610612747,4.0,4.0,0.0,54.0,36.0
539.0,0.0,0.0,0.0,4.0,0.0,2006-07,,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU vs. CLE,10720.0,"42.982923, -71.446094",shot - 39,,20600789,1610612747,0.0,4.0,0.0,37.0,20.0
543.0,192.0,,0.0,4.0,0.0,2006-07,34.0,45.0,1.0,Right Side Center(RC),Penalty Spot,,Manchester United,2007-02-15,MANU vs. CLE,10721.0,"42.982923, -71.446094",,shot - 3,20600789,1610612747,0.0,4.0,72.8,34.0,45.0
29.0,133.0,163.0,8.0,1.0,0.0,2006-07,17.0,41.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-21,MANU vs. POR,10723.0,"42.982923, -71.446094",,shot - 3,20600809,1610612747,49.64,1.0,0.0,17.0,41.0
87.0,0.0,,0.0,1.0,,2006-07,54.0,20.0,1.0,Center(C),,Less Than 8 ft.,Manchester United,2007-02-21,MANU vs. POR,10724.0,"42.982923, -71.446094",shot - 4,,20600809,1610612747,0.0,93.36,0.0,54.0,20.0
165.0,-187.0,56.0,5.0,2.0,0.0,2006-07,13.0,39.0,0.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-02-21,MANU vs. POR,10725.0,"42.982923, -71.446094",,shot - 3,20600809,1610612747,5.0,2.0,0.0,13.0,39.0
184.0,0.0,0.0,2.0,2.0,,,53.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-21,MANU vs. POR,10726.0,"42.982923, -71.446094",,shot - 4,20600809,1610612747,2.0,2.0,,53.0,20.0
186.0,0.0,0.0,2.0,2.0,0.0,2006-07,50.0,20.0,0.0,Center(C),,Less Than 8 ft.,Manchester United,2007-02-21,MANU vs. POR,10727.0,"42.982923, -71.446094",,shot - 4,20600809,1610612747,60.64,2.0,0.0,50.0,20.0
194.0,-56.0,61.0,2.0,2.0,0.0,,40.0,28.0,0.0,Left Side(L),Goal Line,8-16 ft.,Manchester United,2007-02-21,MANU vs. POR,10728.0,"42.982923, -71.446094",,shot - 3,20600809,1610612747,2.0,27.36,101.8,24.2,28.0
213.0,0.0,0.0,0.0,2.0,0.0,2006-07,3.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-21,MANU vs. POR,10729.0,"42.982923, -71.446094",,shot - 4,20600809,1610612747,119.64,2.0,0.0,3.0,20.0
253.0,0.0,0.0,7.0,3.0,0.0,2006-07,20.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-21,MANU vs. POR,10730.0,"42.982923, -71.446094",shot - 4,,20600809,1610612747,7.0,3.0,79.608,,20.0
294.0,36.0,155.0,2.0,3.0,0.0,,32.0,35.0,0.0,Center(C),Mid Range,8-16 ft.,Manchester United,2007-02-21,MANU vs. POR,10731.0,"42.982923, -71.446094",shot - 48,,20600809,1610612747,2.0,88.36,0.0,32.0,35.0
300.0,,128.0,2.0,3.0,0.0,2006-07,3.0,34.0,0.0,Right Side(R),Goal Line,8-16 ft.,Manchester United,2007-02-21,MANU vs. POR,10732.0,"42.982923, -71.446094",,shot - 3,20600809,1610612747,2.0,3.0,0.0,46.7856,
303.0,110.0,160.0,1.0,3.0,0.0,,28.0,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-21,MANU vs. POR,10733.0,"42.982923, -71.446094",shot - 19,,20600809,1610612747,,3.0,0.0,28.0,39.0
312.0,-140.0,,0.0,3.0,0.0,2006-07,25.0,41.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2007-02-21,,10734.0,"42.982923, -71.446094",shot - 6,,20600809,1610612747,0.0,3.0,0.0,25.0,41.0
328.0,61.0,63.0,11.0,4.0,0.0,2006-07,,28.0,1.0,Right Side(R),Goal Line,8-16 ft.,Manchester United,2007-02-21,MANU vs. POR,10735.0,"42.982923, -71.446094",,shot - 3,20600809,1610612747,24.64,4.0,0.0,37.0,53.4
337.0,128.0,77.0,9.0,4.0,0.0,2006-07,57.0,34.0,0.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2007-02-21,MANU vs. POR,10737.0,"42.982923, -71.446094",,shot - 3,20600809,1610612747,9.0,74.36,0.0,57.0,34.0
344.0,0.0,0.0,9.0,,0.0,,18.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-21,MANU vs. POR,10739.0,"42.982923, -71.446094",,shot - 4,20600809,1610612747,117.7616,4.0,0.0,18.0,20.0
393.0,149.0,174.0,3.0,4.0,0.0,2006-07,51.0,42.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-21,MANU vs. POR,10740.0,"42.982923, -71.446094",shot - 32,,20600809,1610612747,3.0,4.0,0.0,106.7856,42.0
407.0,0.0,0.0,2.0,4.0,0.0,,50.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-21,MANU vs. POR,10741.0,"42.982923, -71.446094",,shot - 4,20600809,1610612747,2.0,,0.0,50.0,20.0
417.0,171.0,191.0,2.0,4.0,0.0,2006-07,19.0,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2007-02-21,MANU vs. POR,10742.0,"42.982923, -71.446094",shot - 41,,20600809,1610612747,2.0,4.0,0.0,36.2,45.0
447.0,-25.0,266.0,0.0,4.0,0.0,,35.0,46.0,0.0,Center(C),Penalty Spot,24+ ft.,Manchester United,2007-02-21,MANU vs. POR,10744.0,"42.982923, -71.446094",,shot - 3,20600809,1610612747,0.0,68.36,0.0,35.0,46.0
4.0,103.0,150.0,11.0,1.0,0.0,2006-07,23.0,38.0,0.0,Right Side Center(RC),,16-24 ft.,Manchester United,2007-02-23,MANU vs. BOS,10745.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,11.0,1.0,0.0,23.0,38.0
21.0,79.0,178.0,8.0,1.0,0.0,2006-07,25.0,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-23,MANU vs. BOS,10747.0,"42.982923, -71.446094",shot - 0,,20600825,1610612747,8.0,1.0,0.0,25.0,39.0
25.0,-54.0,28.0,7.0,1.0,0.0,2006-07,46.0,26.0,1.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2007-02-23,MANU vs. BOS,10748.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,7.0,79.36,132.608,119.2,26.0
32.0,-163.0,215.0,7.0,1.0,0.0,2006-07,4.0,46.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2007-02-23,MANU vs. BOS,10749.0,"42.982923, -71.446094",shot - 36,,20600825,1610612747,7.0,1.0,0.0,107.7856,46.0
36.0,-143.0,197.0,6.0,1.0,0.0,,39.0,44.0,1.0,,Penalty Spot,24+ ft.,Manchester United,2007-02-23,MANU vs. BOS,10750.0,"42.982923, -71.446094",shot - 36,,20600825,1610612747,6.0,1.0,0.0,104.2,44.0
60.0,0.0,0.0,4.0,1.0,0.0,2006-07,11.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-23,MANU vs. BOS,10752.0,"42.982923, -71.446094",shot - 12,,20600825,1610612747,4.0,1.0,0.0,11.0,114.728
62.0,148.0,229.0,3.0,1.0,0.0,2006-07,38.0,47.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. BOS,10753.0,"42.982923, -71.446094",shot - 8,,20600825,1610612747,3.0,1.0,0.0,38.0,68.4
69.0,-143.0,224.0,3.0,1.0,0.0,2006-07,7.0,46.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. BOS,10754.0,"42.982923, -71.446094",shot - 15,,20600825,1610612747,3.0,1.0,0.0,7.0,46.0
72.0,-3.0,158.0,2.0,1.0,0.0,2006-07,48.0,35.0,1.0,Center(C),Mid Range,8-16 ft.,Manchester United,2007-02-23,,10755.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,2.0,1.0,0.0,48.0,35.0
98.0,89.0,114.0,0.0,1.0,0.0,2006-07,11.0,34.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2007-02-23,MANU vs. BOS,10756.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,0.0,,0.0,11.0,34.0
134.0,1.0,69.0,7.0,2.0,0.0,2006-07,48.0,26.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2007-02-23,,10757.0,"42.982923, -71.446094",shot - 29,,20600825,1610612747,7.0,2.0,0.0,48.0,26.0
137.0,29.0,92.0,7.0,2.0,0.0,2006-07,24.0,29.0,0.0,Center(C),Goal Line,8-16 ft.,Manchester United,2007-02-23,MANU vs. BOS,10758.0,"42.982923, -71.446094",shot - 1,,20600825,1610612747,7.0,2.0,90.60799999999999,28.2,29.0
176.0,0.0,0.0,4.0,2.0,0.0,2006-07,22.0,,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU vs. BOS,10759.0,"42.982923, -71.446094",shot - 39,,20600825,1610612747,4.0,110.36,0.0,22.0,20.0
189.0,146.0,7.0,,2.0,0.0,2006-07,50.0,34.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2007-02-23,MANU vs. BOS,10760.0,"42.982923, -71.446094",shot - 15,,20600825,1610612747,99.64,2.0,0.0,50.0,34.0
,225.0,114.0,10.0,3.0,0.0,2006-07,22.0,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2007-02-23,MANU vs. BOS,10762.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,,41.36,0.0,22.0,45.0
263.0,43.0,112.0,8.0,3.0,0.0,2006-07,,31.0,0.0,Center(C),Goal Line,8-16 ft.,Manchester United,2007-02-23,MANU vs. BOS,10763.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,89.64,3.0,0.0,21.0,31.0
310.0,136.0,26.0,3.0,3.0,0.0,2006-07,47.0,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2007-02-23,MANU vs. BOS,10765.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,3.0,3.0,124.928,47.0,33.0
313.0,103.0,243.0,3.0,3.0,0.0,2006-07,13.0,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2007-02-23,MANU vs. BOS,10766.0,"42.982923, -71.446094",,shot - 3,20600825,1610612747,3.0,3.0,0.0,13.0,106.4
5.0,158.0,-6.0,11.0,1.0,0.0,,12.0,35.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2007-02-25,MANU @ GSW,10768.0,"37.754130, -122.437947",shot - 38,,20600838,1610612747,,1.0,0.0,20.2,35.0
9.0,163.0,12.0,10.0,1.0,0.0,2006-07,44.0,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2007-02-25,MANU @ GSW,10769.0,,shot - 38,,20600838,1610612747,10.0,1.0,0.0,44.0,36.0
11.0,-13.0,247.0,10.0,1.0,0.0,2006-07,13.0,44.0,0.0,,Penalty Spot,24+ ft.,Manchester United,2007-02-25,MANU @ GSW,10770.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,10.0,1.0,0.0,13.0,44.0
89.0,-20.0,23.0,2.0,1.0,0.0,2006-07,16.0,23.0,0.0,Center(C),,Less Than 8 ft.,Manchester United,2007-02-25,MANU @ GSW,10771.0,"37.754130, -122.437947",shot - 42,,20600838,1610612747,93.64,35.36,0.0,16.0,23.0
92.0,-133.0,238.0,1.0,1.0,0.0,2006-07,42.0,47.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2007-02-25,MANU @ GSW,10772.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,1.0,1.0,,42.0,47.0
108.0,133.0,232.0,0.0,1.0,0.0,2006-07,13.0,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2007-02-25,MANU @ GSW,10773.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,0.0,1.0,0.0,13.0,62.4
158.0,28.0,22.0,8.0,2.0,0.0,,26.0,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-25,MANU @ GSW,10774.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,8.0,2.0,0.0,31.2,23.0
185.0,-21.0,26.0,6.0,2.0,0.0,2006-07,28.0,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,,2007-02-25,MANU @ GSW,10775.0,"37.754130, -122.437947",shot - 46,,20600838,1610612747,6.0,2.0,88.60799999999999,28.0,23.0
236.0,-207.0,145.0,1.0,2.0,0.0,2006-07,46.0,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2007-02-25,MANU @ GSW,10777.0,"37.754130, -122.437947",shot - 15,,20600838,1610612747,1.0,104.36,0.0,46.0,45.0
257.0,102.0,164.0,11.0,3.0,0.0,2006-07,40.0,39.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-25,MANU @ GSW,10778.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,11.0,3.0,0.0,40.0,39.0
288.0,23.0,20.0,7.0,,0.0,2006-07,39.0,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-25,MANU @ GSW,10782.0,"37.754130, -122.437947",shot - 47,,20600838,1610612747,7.0,3.0,0.0,,23.0
296.0,-20.0,7.0,6.0,3.0,0.0,,57.0,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-25,MANU @ GSW,10783.0,"37.754130, -122.437947",shot - 4,,20600838,1610612747,6.0,,0.0,100.2,93.4
369.0,,-16.0,10.0,4.0,0.0,,54.0,43.0,1.0,Right Side(R),Right Corner,24+ ft.,Manchester United,2007-02-25,MANU @ GSW,10784.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,10.0,98.36,0.0,54.0,52.4
376.0,15.0,17.0,9.0,4.0,0.0,2006-07,58.0,22.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-25,MANU @ GSW,10785.0,"37.754130, -122.437947",shot - 55,,20600838,1610612747,118.7616,110.6,0.0,58.0,22.0
378.0,51.0,253.0,9.0,4.0,0.0,2006-07,41.0,45.0,0.0,,Penalty Spot,24+ ft.,Manchester United,2007-02-25,MANU @ GSW,10786.0,"37.754130, -122.437947",shot - 36,,20600838,1610612747,39.64,4.0,0.0,41.0,50.4
396.0,-171.0,8.0,8.0,4.0,0.0,2006-07,58.0,37.0,0.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-02-25,MANU @ GSW,10787.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,8.0,,106.928,58.0,37.0
398.0,-44.0,33.0,8.0,4.0,0.0,2006-07,47.0,25.0,0.0,,Goal Line,Less Than 8 ft.,Manchester United,2007-02-25,MANU @ GSW,10788.0,"37.754130, -122.437947",shot - 5,,20600838,1610612747,8.0,,,47.0,25.0
420.0,-11.0,12.0,6.0,4.0,0.0,2006-07,35.0,21.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2007-02-25,MANU @ GSW,10789.0,"37.754130, -122.437947",,shot - 4,20600838,1610612747,6.0,4.0,0.0,35.0,21.0
422.0,-172.0,215.0,6.0,4.0,0.0,2006-07,11.0,47.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2007-02-25,MANU @ GSW,10790.0,"37.754130, -122.437947",,shot - 3,20600838,1610612747,6.0,38.6,0.0,11.0,86.4
71.0,-107.0,163.0,3.0,1.0,0.0,2006-07,22.0,39.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2007-02-26,,10791.0,,,shot - 3,20600847,1610612747,3.0,1.0,0.0,22.0,39.0
,167.0,115.0,10.0,2.0,0.0,2006-07,26.0,40.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2007-02-26,MANU @ UTA,10793.0,"40.774891, -111.930790",,shot - 3,20600847,1610612747,10.0,2.0,87.60799999999999,26.0,40.0
146.0,-166.0,97.0,8.0,2.0,0.0,,3.0,39.0,0.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-02-26,,10794.0,"40.774891, -111.930790",,shot - 3,20600847,1610612747,8.0,2.0,0.0,3.0,10.4
,-149.0,209.0,6.0,2.0,0.0,,58.0,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2007-02-26,MANU @ UTA,10795.0,"40.774891, -111.930790",shot - 48,,20600847,1610612747,6.0,24.36,72.928,58.0,45.0
175.0,130.0,,6.0,2.0,0.0,2006-07,16.0,,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-26,MANU @ UTA,10796.0,"40.774891, -111.930790",shot - 10,,20600847,1610612747,6.0,2.0,0.0,16.0,40.0
247.0,117.0,181.0,0.0,2.0,0.0,2006-07,26.0,41.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-26,MANU @ UTA,10799.0,"40.774891, -111.930790",shot - 1,,20600847,1610612747,0.0,2.0,0.0,,41.0
275.0,80.0,163.0,8.0,3.0,0.0,,28.0,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-02-26,MANU @ UTA,10800.0,"40.774891, -111.930790",shot - 38,,20600847,1610612747,8.0,3.0,135.608,108.2,13.4
357.0,-174.0,115.0,10.0,4.0,,2006-07,50.0,40.0,1.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-02-26,MANU @ UTA,10803.0,"40.774891, -111.930790",shot - 31,,20600847,1610612747,10.0,4.0,0.0,50.0,40.0
366.0,-176.0,105.0,9.0,4.0,0.0,,10.0,40.0,0.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-02-26,MANU @ UTA,10804.0,"40.774891, -111.930790",,shot - 3,20600847,1610612747,9.0,4.0,0.0,,40.0
408.0,0.0,0.0,5.0,4.0,0.0,2006-07,,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU @ UTA,10806.0,"40.774891, -111.930790",,shot - 4,20600847,1610612747,65.64,105.36,0.0,93.2,20.0
412.0,179.0,219.0,5.0,4.0,0.0,2006-07,23.0,48.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2007-02-26,MANU @ UTA,10807.0,"40.774891, -111.930790",shot - 36,,20600847,1610612747,5.0,4.0,110.928,23.0,48.0
438.0,-191.0,-18.0,1.0,4.0,0.0,,58.0,39.0,0.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-02-26,MANU @ UTA,10809.0,"40.774891, -111.930790",,shot - 3,20600847,1610612747,1.0,4.0,0.0,,106.4
448.0,54.0,,0.0,4.0,0.0,2006-07,50.0,33.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2007-02-26,MANU @ UTA,10811.0,"40.774891, -111.930790",,shot - 3,20600847,1610612747,0.0,4.0,0.0,82.7856,85.72800000000002
12.0,-151.0,56.0,9.0,1.0,0.0,2006-07,52.0,36.0,1.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2007-03-02,MANU vs. SAC,10812.0,"42.982923, -71.446094",,shot - 3,20600878,1610612747,9.0,1.0,0.0,52.0,36.0
54.0,0.0,49.0,4.0,1.0,0.0,2006-07,19.0,24.0,1.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2007-03-02,MANU vs. SAC,10813.0,"42.982923, -71.446094",,shot - 3,20600878,1610612747,4.0,1.0,0.0,20.2,24.0
71.0,135.0,130.0,2.0,1.0,0.0,2006-07,58.0,38.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2007-03-02,MANU vs. SAC,10814.0,"42.982923, -71.446094",,shot - 3,20600878,1610612747,,1.0,0.0,106.7216,38.0
